0, F, 0, 10
0, F, 10, 20
0, F, 20, 30
0, F, 30, 40
0, F, 40, 50
0, F, 50, 60
0, F, 60, 70
0, B, 70, 80
0, F, 80, 90
0, B, 90, 100
0, F, 100, 110
0, B, 110, 120
0, F, 120, 130
0, B, 130, 140
0, F, 140, 150
0, B, 150, 160
0, F, 160, 170
0, B, 170, 180
0, W, 180, 190
0, B, 190, 200
0, W, 200, 210
0, B, 210, 220
0, W, 220, 230
0, B, 230, 240
0, W, 240, 250
0, B, 250, 260
0, W, 260, 270
0, B, 270, 280
0, W, 280, 290
0, B, 290, 300
0, W, 300, 310
0, W, 310, 320
0, W, 320, 330
0, W, 330, 340
0, W, 340, 350
0, W, 350, 360
1, F, 10, 20
1, F, 20, 30
1, F, 30, 40
1, F, 40, 50
1, F, 50, 60
1, B, 60, 70
1, F, 70, 80
1, B, 80, 90
1, F, 90, 100
1, B, 100, 110
1, F, 110, 120
1, B, 120, 130
1, F, 130, 140
1, B, 140, 150
1, F, 150, 160
1, B, 160, 170
1, F, 170, 180
1, B, 180, 190
1, F, 190, 200
1, B, 200, 210
1, W, 210, 220
1, B, 220, 230
1, W, 230, 240
1, B, 240, 250
1, W, 250, 260
1, B, 260, 270
1, W, 270, 280
1, B, 280, 290
1, W, 290, 300
1, W, 300, 310
1, W, 310, 320
1, W, 320, 330
1, W, 330, 340
1, W, 340, 350
1, W, 350, 360
1, W, 360, 370
2, F, 20, 30
2, F, 30, 40
2, F, 40, 50
2, B, 50, 60
2, F, 60, 70
2, B, 70, 80
2, F, 80, 90
2, B, 90, 100
2, F, 100, 110
2, B, 110, 120
2, F, 120, 130
2, B, 130, 140
2, F, 140, 150
2, B, 150, 160
2, F, 160, 170
2, B, 170, 180
2, F, 180, 190
2, B, 190, 200
2, F, 200, 210
2, B, 210, 220
2, F, 220, 230
2, B, 230, 240
2, W, 240, 250
2, B, 250, 260
2, W, 260, 270
2, B, 270, 280
2, W, 280, 290
2, W, 290, 300
2, W, 300, 310
2, W, 310, 320
2, W, 320, 330
2, W, 330, 340
2, W, 340, 350
2, W, 350, 360
2, W, 360, 370
2, W, 370, 380
3, F, 30, 40
3, B, 40, 50
3, F, 50, 60
3, B, 60, 70
3, F, 70, 80
3, B, 80, 90
3, F, 90, 100
3, B, 100, 110
3, F, 110, 120
3, B, 120, 130
3, F, 130, 140
3, B, 140, 150
3, F, 150, 160
3, B, 160, 170
3, F, 170, 180
3, B, 180, 190
3, F, 190, 200
3, B, 200, 210
3, F, 210, 220
3, B, 220, 230
3, F, 230, 240
3, B, 240, 250
3, F, 250, 260
3, B, 260, 270
3, W, 270, 280
3, W, 280, 290
3, W, 290, 300
3, W, 300, 310
3, W, 310, 320
3, W, 320, 330
3, W, 330, 340
3, W, 340, 350
3, W, 350, 360
3, W, 360, 370
3, W, 370, 380
3, W, 380, 390
