0, F, 0, 11
0, F, 11, 22
0, F, 22, 33
0, F, 33, 44
0, F, 44, 55
0, F, 55, 66
0, F, 66, 77
0, F, 77, 88
0, F, 88, 99
0, F, 99, 110
0, F, 110, 121
0, F, 121, 132
0, F, 132, 143
0, F, 143, 154
0, F, 154, 165
0, F, 165, 176
0, F, 176, 187
0, F, 187, 198
0, B, 230, 241
0, F, 241, 252
0, B, 252, 263
0, F, 263, 274
0, B, 274, 285
0, F, 285, 296
0, B, 296, 307
0, F, 307, 318
0, F, 318, 329
0, B, 329, 340
0, F, 340, 351
0, B, 351, 362
0, W, 362, 366
0, B, 368, 379
0, B, 379, 390
0, W, 390, 394
0, W, 394, 398
0, W, 398, 402
0, W, 402, 406
0, W, 406, 410
0, W, 410, 414
0, B, 414, 425
0, W, 425, 429
0, W, 429, 433
0, B, 443, 454
0, B, 454, 465
0, B, 465, 476
0, W, 476, 480
0, W, 480, 484
0, B, 484, 495
0, W, 495, 499
0, W, 499, 503
0, B, 516, 527
0, W, 527, 531
0, B, 538, 549
0, B, 549, 560
0, W, 560, 564
0, W, 564, 568
0, B, 570, 581
0, W, 581, 585
0, B, 595, 606
0, W, 606, 610
0, B, 616, 627
0, B, 627, 638
0, W, 638, 642
0, W, 642, 646
0, B, 646, 657
0, W, 657, 661
0, B, 663, 674
0, W, 674, 678
0, B, 684, 695
0, W, 695, 699
0, B, 705, 716
0, W, 716, 720
1, F, 11, 22
1, F, 22, 33
1, F, 33, 44
1, F, 44, 55
1, F, 55, 66
1, F, 66, 77
1, F, 77, 88
1, F, 88, 99
1, F, 99, 110
1, F, 110, 121
1, F, 121, 132
1, F, 132, 143
1, F, 143, 154
1, F, 154, 165
1, F, 165, 176
1, F, 176, 187
1, B, 220, 230
1, F, 230, 241
1, B, 241, 251
1, F, 251, 262
1, B, 262, 272
1, F, 272, 283
1, B, 283, 293
1, F, 293, 304
1, F, 304, 315
1, B, 316, 326
1, F, 326, 337
1, B, 337, 347
1, F, 347, 358
1, B, 358, 368
1, B, 368, 378
1, F, 378, 389
1, W, 389, 393
1, W, 393, 397
1, W, 397, 401
1, B, 401, 411
1, W, 411, 415
1, W, 415, 419
1, W, 419, 423
1, W, 423, 427
1, W, 427, 431
1, B, 433, 443
1, B, 443, 453
1, B, 453, 463
1, W, 463, 467
1, W, 467, 471
1, B, 472, 482
1, W, 482, 486
1, W, 486, 490
1, W, 490, 494
1, B, 506, 516
1, W, 516, 520
1, B, 528, 538
1, B, 538, 548
1, W, 548, 552
1, W, 552, 556
1, B, 560, 570
1, W, 570, 574
1, B, 585, 595
1, W, 595, 599
1, B, 606, 616
1, B, 616, 626
1, W, 626, 630
1, W, 630, 634
1, B, 636, 646
1, W, 646, 650
1, B, 653, 663
1, W, 663, 667
1, B, 674, 684
1, W, 684, 688
1, B, 695, 705
1, W, 705, 709
2, F, 22, 33
2, F, 33, 44
2, F, 44, 55
2, F, 55, 66
2, F, 66, 77
2, F, 77, 88
2, F, 88, 99
2, F, 99, 110
2, F, 110, 121
2, F, 121, 132
2, F, 132, 143
2, F, 143, 154
2, F, 154, 165
2, F, 165, 176
2, B, 210, 220
2, F, 220, 231
2, B, 231, 241
2, F, 241, 252
2, B, 252, 262
2, F, 262, 273
2, B, 273, 283
2, F, 283, 294
2, F, 294, 305
2, B, 306, 316
2, F, 316, 327
2, B, 327, 337
2, F, 337, 348
2, B, 348, 358
2, B, 358, 368
2, F, 368, 379
2, F, 379, 390
2, B, 390, 400
2, F, 400, 411
2, W, 411, 415
2, W, 415, 419
2, B, 423, 433
2, B, 433, 443
2, B, 443, 453
2, W, 453, 457
2, W, 457, 461
2, B, 462, 472
2, W, 472, 476
2, W, 476, 480
2, W, 480, 484
2, W, 484, 488
2, W, 488, 492
2, W, 492, 496
2, B, 496, 506
2, W, 506, 510
2, W, 510, 514
2, W, 514, 518
2, B, 518, 528
2, B, 528, 538
2, W, 538, 542
2, W, 542, 546
2, W, 546, 550
2, B, 550, 560
2, W, 560, 564
2, B, 575, 585
2, W, 585, 589
2, B, 596, 606
2, B, 606, 616
2, W, 616, 620
2, W, 620, 624
2, B, 626, 636
2, W, 636, 640
2, B, 643, 653
2, W, 653, 657
2, B, 664, 674
2, W, 674, 678
2, B, 685, 695
2, W, 695, 699
3, F, 63, 75
3, F, 75, 87
3, F, 87, 99
3, F, 99, 111
3, F, 111, 123
3, F, 123, 135
3, F, 135, 147
3, F, 147, 159
3, F, 159, 171
3, B, 171, 180
3, F, 180, 192
3, B, 192, 201
3, F, 201, 213
3, B, 213, 222
3, F, 222, 234
3, B, 234, 243
3, F, 243, 255
3, F, 255, 267
3, B, 267, 276
3, F, 276, 288
3, B, 288, 297
3, F, 297, 309
3, B, 309, 318
3, B, 318, 327
3, F, 327, 339
3, F, 339, 351
3, B, 351, 360
3, F, 360, 372
3, F, 372, 384
3, B, 384, 393
3, B, 393, 402
3, B, 402, 411
3, F, 411, 423
3, B, 423, 432
3, F, 432, 444
3, F, 444, 456
3, B, 456, 465
3, F, 465, 477
3, B, 477, 486
3, B, 486, 495
3, W, 495, 499
3, W, 499, 503
3, W, 503, 507
3, W, 507, 511
3, B, 511, 520
3, W, 520, 524
3, W, 524, 528
3, W, 528, 532
3, W, 532, 536
3, B, 536, 545
3, W, 545, 549
3, W, 549, 553
3, W, 553, 557
3, B, 557, 566
3, B, 566, 575
3, W, 575, 579
3, W, 579, 583
3, W, 583, 587
3, B, 587, 596
3, W, 596, 600
3, W, 600, 604
3, B, 604, 613
3, W, 613, 617
3, W, 617, 621
3, W, 621, 625
3, B, 625, 634
3, W, 634, 638
3, W, 638, 642
3, W, 642, 646
3, B, 646, 655
3, W, 655, 659
3, W, 659, 663
4, F, 75, 86
4, F, 87, 98
4, F, 99, 110
4, F, 111, 122
4, F, 123, 134
4, F, 135, 146
4, F, 147, 158
4, B, 158, 167
4, F, 167, 178
4, B, 178, 187
4, F, 187, 198
4, B, 198, 207
4, F, 207, 218
4, B, 218, 227
4, F, 227, 238
4, F, 238, 249
4, W, 249, 253
4, B, 253, 262
4, F, 262, 273
4, B, 273, 282
4, F, 282, 293
4, B, 293, 302
4, B, 302, 311
4, F, 311, 322
4, F, 322, 333
4, B, 333, 342
4, F, 342, 353
4, F, 353, 364
4, B, 364, 373
4, F, 373, 384
4, B, 384, 393
4, B, 393, 402
4, F, 402, 413
4, B, 413, 422
4, W, 422, 426
4, F, 426, 437
4, W, 437, 441
4, B, 441, 450
4, F, 450, 461
4, B, 461, 470
4, B, 470, 479
4, F, 479, 490
4, F, 490, 501
4, B, 501, 510
4, W, 510, 514
4, W, 514, 518
4, W, 518, 522
4, W, 522, 526
4, B, 526, 535
4, W, 535, 539
4, W, 539, 543
4, W, 543, 547
4, B, 547, 556
4, B, 556, 565
4, W, 565, 569
4, W, 569, 573
4, W, 573, 577
4, B, 577, 586
4, W, 586, 590
4, W, 590, 594
4, B, 594, 603
4, W, 603, 607
4, W, 607, 611
4, W, 611, 615
4, B, 615, 624
4, W, 624, 628
4, W, 628, 632
4, W, 632, 636
4, B, 636, 645
4, W, 645, 649
4, W, 649, 653
4, W, 653, 657
5, F, 86, 98
5, F, 98, 110
5, F, 110, 122
5, F, 122, 134
5, F, 134, 146
5, B, 146, 155
5, F, 155, 167
5, B, 167, 176
5, F, 176, 188
5, B, 188, 197
5, F, 197, 209
5, B, 209, 218
5, F, 218, 230
5, F, 230, 242
5, B, 242, 251
5, F, 251, 263
5, B, 263, 272
5, F, 272, 284
5, B, 284, 293
5, B, 293, 302
5, F, 302, 314
5, B, 314, 323
5, F, 323, 335
5, F, 335, 347
5, B, 347, 356
5, F, 356, 368
5, B, 368, 377
5, B, 377, 386
5, F, 386, 398
5, B, 398, 407
5, F, 407, 419
5, F, 419, 431
5, B, 431, 440
5, F, 440, 452
5, B, 452, 461
5, B, 461, 470
5, F, 470, 482
5, B, 482, 491
5, F, 491, 503
5, F, 503, 515
5, B, 515, 524
5, F, 524, 536
5, B, 536, 545
5, B, 545, 554
5, W, 554, 558
5, W, 558, 562
5, W, 562, 566
5, B, 566, 575
5, W, 575, 579
5, W, 579, 583
5, B, 583, 592
5, W, 592, 596
5, W, 596, 600
5, W, 600, 604
5, B, 604, 613
5, W, 613, 617
5, W, 617, 621
