0, F, 0, 10
0, F, 10, 20
0, F, 20, 30
0, F, 30, 40
0, F, 40, 50
0, F, 50, 60
0, F, 60, 70
0, F, 70, 80
0, F, 80, 90
0, F, 90, 100
0, F, 100, 110
0, F, 110, 120
0, F, 120, 130
0, F, 130, 140
0, F, 140, 150
0, B, 150, 160
0, F, 160, 170
0, B, 170, 180
0, F, 180, 190
0, B, 190, 200
0, F, 200, 210
0, B, 210, 220
0, F, 220, 230
0, B, 230, 240
0, F, 240, 250
0, B, 250, 260
0, F, 260, 270
0, B, 270, 280
0, F, 280, 290
0, B, 290, 300
0, F, 300, 310
0, B, 310, 320
0, F, 320, 330
0, B, 330, 340
0, W, 340, 350
0, B, 350, 360
0, W, 360, 370
0, B, 370, 380
0, W, 380, 390
0, B, 390, 400
0, W, 400, 410
0, B, 410, 420
0, W, 420, 430
0, B, 430, 440
0, W, 440, 450
0, B, 450, 460
0, W, 460, 470
0, B, 470, 480
0, W, 480, 490
0, B, 490, 500
0, W, 500, 510
0, B, 510, 520
0, W, 520, 530
0, B, 530, 540
0, W, 540, 550
0, B, 550, 560
0, W, 560, 570
0, B, 570, 580
0, W, 580, 590
0, B, 590, 600
0, W, 600, 610
0, B, 610, 620
0, W, 620, 630
0, W, 630, 640
0, W, 640, 650
0, W, 650, 660
0, W, 660, 670
0, W, 670, 680
0, W, 680, 690
0, W, 690, 700
0, W, 700, 710
0, W, 710, 720
1, F, 10, 20
1, F, 20, 30
1, F, 30, 40
1, F, 40, 50
1, F, 50, 60
1, F, 60, 70
1, F, 70, 80
1, F, 80, 90
1, F, 90, 100
1, F, 100, 110
1, F, 110, 120
1, F, 120, 130
1, F, 130, 140
1, B, 140, 150
1, F, 150, 160
1, B, 160, 170
1, F, 170, 180
1, B, 180, 190
1, F, 190, 200
1, B, 200, 210
1, F, 210, 220
1, B, 220, 230
1, F, 230, 240
1, B, 240, 250
1, F, 250, 260
1, B, 260, 270
1, F, 270, 280
1, B, 280, 290
1, F, 290, 300
1, B, 300, 310
1, F, 310, 320
1, B, 320, 330
1, F, 330, 340
1, B, 340, 350
1, F, 350, 360
1, B, 360, 370
1, W, 370, 380
1, B, 380, 390
1, W, 390, 400
1, B, 400, 410
1, W, 410, 420
1, B, 420, 430
1, W, 430, 440
1, B, 440, 450
1, W, 450, 460
1, B, 460, 470
1, W, 470, 480
1, B, 480, 490
1, W, 490, 500
1, B, 500, 510
1, W, 510, 520
1, B, 520, 530
1, W, 530, 540
1, B, 540, 550
1, W, 550, 560
1, B, 560, 570
1, W, 570, 580
1, B, 580, 590
1, W, 590, 600
1, B, 600, 610
1, W, 610, 620
1, W, 620, 630
1, W, 630, 640
1, W, 640, 650
1, W, 650, 660
1, W, 660, 670
1, W, 670, 680
1, W, 680, 690
1, W, 690, 700
1, W, 700, 710
1, W, 710, 720
1, W, 720, 730
2, F, 20, 30
2, F, 30, 40
2, F, 40, 50
2, F, 50, 60
2, F, 60, 70
2, F, 70, 80
2, F, 80, 90
2, F, 90, 100
2, F, 100, 110
2, F, 110, 120
2, F, 120, 130
2, B, 130, 140
2, F, 140, 150
2, B, 150, 160
2, F, 160, 170
2, B, 170, 180
2, F, 180, 190
2, B, 190, 200
2, F, 200, 210
2, B, 210, 220
2, F, 220, 230
2, B, 230, 240
2, F, 240, 250
2, B, 250, 260
2, F, 260, 270
2, B, 270, 280
2, F, 280, 290
2, B, 290, 300
2, F, 300, 310
2, B, 310, 320
2, F, 320, 330
2, B, 330, 340
2, F, 340, 350
2, B, 350, 360
2, F, 360, 370
2, B, 370, 380
2, F, 380, 390
2, B, 390, 400
2, W, 400, 410
2, B, 410, 420
2, W, 420, 430
2, B, 430, 440
2, W, 440, 450
2, B, 450, 460
2, W, 460, 470
2, B, 470, 480
2, W, 480, 490
2, B, 490, 500
2, W, 500, 510
2, B, 510, 520
2, W, 520, 530
2, B, 530, 540
2, W, 540, 550
2, B, 550, 560
2, W, 560, 570
2, B, 570, 580
2, W, 580, 590
2, B, 590, 600
2, W, 600, 610
2, W, 610, 620
2, W, 620, 630
2, W, 630, 640
2, W, 640, 650
2, W, 650, 660
2, W, 660, 670
2, W, 670, 680
2, W, 680, 690
2, W, 690, 700
2, W, 700, 710
2, W, 710, 720
2, W, 720, 730
2, W, 730, 740
3, F, 30, 40
3, F, 40, 50
3, F, 50, 60
3, F, 60, 70
3, F, 70, 80
3, F, 80, 90
3, F, 90, 100
3, F, 100, 110
3, F, 110, 120
3, B, 120, 130
3, F, 130, 140
3, B, 140, 150
3, F, 150, 160
3, B, 160, 170
3, F, 170, 180
3, B, 180, 190
3, F, 190, 200
3, B, 200, 210
3, F, 210, 220
3, B, 220, 230
3, F, 230, 240
3, B, 240, 250
3, F, 250, 260
3, B, 260, 270
3, F, 270, 280
3, B, 280, 290
3, F, 290, 300
3, B, 300, 310
3, F, 310, 320
3, B, 320, 330
3, F, 330, 340
3, B, 340, 350
3, F, 350, 360
3, B, 360, 370
3, F, 370, 380
3, B, 380, 390
3, F, 390, 400
3, B, 400, 410
3, F, 410, 420
3, B, 420, 430
3, W, 430, 440
3, B, 440, 450
3, W, 450, 460
3, B, 460, 470
3, W, 470, 480
3, B, 480, 490
3, W, 490, 500
3, B, 500, 510
3, W, 510, 520
3, B, 520, 530
3, W, 530, 540
3, B, 540, 550
3, W, 550, 560
3, B, 560, 570
3, W, 570, 580
3, B, 580, 590
3, W, 590, 600
3, W, 600, 610
3, W, 610, 620
3, W, 620, 630
3, W, 630, 640
3, W, 640, 650
3, W, 650, 660
3, W, 660, 670
3, W, 670, 680
3, W, 680, 690
3, W, 690, 700
3, W, 700, 710
3, W, 710, 720
3, W, 720, 730
3, W, 730, 740
3, W, 740, 750
4, F, 40, 50
4, F, 50, 60
4, F, 60, 70
4, F, 70, 80
4, F, 80, 90
4, F, 90, 100
4, F, 100, 110
4, B, 110, 120
4, F, 120, 130
4, B, 130, 140
4, F, 140, 150
4, B, 150, 160
4, F, 160, 170
4, B, 170, 180
4, F, 180, 190
4, B, 190, 200
4, F, 200, 210
4, B, 210, 220
4, F, 220, 230
4, B, 230, 240
4, F, 240, 250
4, B, 250, 260
4, F, 260, 270
4, B, 270, 280
4, F, 280, 290
4, B, 290, 300
4, F, 300, 310
4, B, 310, 320
4, F, 320, 330
4, B, 330, 340
4, F, 340, 350
4, B, 350, 360
4, F, 360, 370
4, B, 370, 380
4, F, 380, 390
4, B, 390, 400
4, F, 400, 410
