0, F, 0, 28
0, F, 28, 56
0, F, 56, 84
0, F, 84, 112
0, F, 112, 140
0, F, 140, 168
0, F, 168, 196
0, F, 196, 224
0, F, 224, 252
0, F, 252, 280
0, B, 383, 417
0, F, 417, 445
0, F, 445, 473
0, W, 473, 489
0, B, 500, 534
0, W, 534, 550
0, B, 581, 615
0, W, 615, 631
0, B, 662, 696
0, W, 696, 712
0, B, 712, 746
0, W, 746, 762
0, B, 788, 822
0, W, 822, 838
0, B, 869, 903
0, W, 903, 919
0, B, 950, 984
0, W, 984, 1000
0, B, 1041, 1075
0, W, 1075, 1091
0, B, 1091, 1125
0, W, 1125, 1141
0, B, 1177, 1211
0, W, 1211, 1227
0, B, 1268, 1302
0, W, 1302, 1318
1, F, 88, 124
1, F, 124, 160
1, F, 160, 196
1, F, 196, 232
1, F, 232, 268
1, B, 278, 323
1, F, 323, 359
1, F, 359, 395
1, B, 395, 440
1, F, 440, 476
1, B, 476, 521
1, F, 521, 557
1, B, 557, 602
1, B, 602, 647
1, F, 647, 683
1, B, 683, 728
1, F, 728, 764
1, B, 764, 809
1, F, 809, 845
1, B, 845, 890
1, W, 890, 913
1, W, 913, 936
1, B, 936, 981
1, B, 981, 1026
1, W, 1026, 1049
1, W, 1049, 1072
1, B, 1072, 1117
1, W, 1117, 1140
1, W, 1140, 1163
1, B, 1163, 1208
1, W, 1208, 1231
1, W, 1231, 1254
1, W, 1254, 1277
1, W, 1277, 1300
1, W, 1300, 1323
1, W, 1323, 1346
2, F, 124, 160
2, F, 160, 196
2, F, 196, 232
2, B, 232, 278
2, F, 278, 314
2, B, 314, 360
2, F, 360, 396
2, B, 396, 442
2, F, 442, 478
2, B, 478, 524
2, B, 524, 570
2, F, 570, 606
2, B, 606, 652
2, F, 652, 688
2, B, 688, 734
2, F, 734, 770
2, B, 770, 816
2, F, 816, 852
2, F, 852, 888
2, B, 888, 934
2, B, 934, 980
2, F, 980, 1016
2, B, 1016, 1062
2, W, 1062, 1085
2, W, 1085, 1108
2, B, 1108, 1154
2, W, 1154, 1177
2, W, 1177, 1200
2, W, 1200, 1223
2, W, 1223, 1246
2, W, 1246, 1269
2, W, 1269, 1292
2, W, 1292, 1315
2, W, 1315, 1338
2, W, 1338, 1361
2, W, 1361, 1384
3, F, 160, 193
3, B, 193, 231
3, F, 231, 264
3, B, 264, 302
3, F, 302, 335
3, B, 335, 373
3, F, 373, 406
3, B, 406, 444
3, F, 444, 477
3, B, 477, 515
3, F, 515, 548
3, B, 548, 586
3, W, 586, 606
3, F, 606, 639
3, B, 639, 677
3, W, 677, 697
3, F, 697, 730
3, B, 730, 768
3, W, 768, 788
3, F, 788, 821
3, B, 821, 859
3, F, 859, 892
3, B, 892, 930
3, F, 930, 963
3, B, 963, 1001
3, W, 1001, 1021
3, F, 1021, 1054
3, B, 1054, 1092
3, W, 1092, 1112
3, W, 1112, 1132
3, W, 1132, 1152
3, W, 1152, 1172
3, W, 1172, 1192
3, W, 1192, 1212
3, W, 1212, 1232
3, W, 1232, 1252
