0, F, 0, 9
0, F, 9, 18
0, F, 18, 27
0, F, 27, 36
0, F, 36, 45
0, F, 45, 54
0, F, 54, 63
0, F, 63, 72
0, F, 72, 81
0, F, 81, 90
0, F, 90, 99
0, F, 99, 108
0, F, 108, 117
0, F, 117, 126
0, F, 126, 135
0, F, 135, 144
0, F, 144, 153
0, F, 153, 162
0, F, 162, 171
0, F, 171, 180
0, F, 180, 189
0, F, 189, 198
0, F, 198, 207
0, F, 207, 216
0, B, 297, 312
0, W, 312, 317
0, B, 326, 341
0, W, 341, 346
0, B, 353, 368
0, W, 368, 373
0, B, 373, 388
0, W, 388, 393
0, B, 393, 408
0, B, 408, 423
0, W, 423, 428
0, W, 428, 433
0, B, 436, 451
0, W, 451, 456
0, B, 462, 477
0, B, 477, 492
0, W, 492, 497
0, W, 497, 502
0, B, 504, 519
0, W, 519, 524
0, B, 524, 539
0, W, 539, 544
0, B, 544, 559
0, W, 559, 564
0, B, 568, 583
0, W, 583, 588
0, B, 588, 603
0, W, 603, 608
0, B, 613, 628
0, W, 628, 633
0, B, 639, 654
0, W, 654, 659
0, B, 665, 680
0, W, 680, 685
0, B, 685, 700
0, W, 700, 705
0, B, 705, 720
0, W, 720, 725
0, B, 729, 744
0, W, 744, 749
0, B, 749, 764
0, W, 764, 769
0, B, 774, 789
0, W, 789, 794
0, B, 794, 809
0, W, 809, 814
0, B, 815, 830
0, W, 830, 835
1, F, 9, 19
1, F, 19, 29
1, F, 29, 39
1, F, 39, 49
1, F, 49, 59
1, F, 59, 69
1, F, 69, 79
1, F, 79, 89
1, F, 89, 99
1, F, 99, 109
1, F, 109, 119
1, F, 119, 129
1, F, 129, 139
1, F, 139, 149
1, F, 149, 159
1, F, 159, 169
1, F, 169, 179
1, F, 179, 189
1, F, 189, 199
1, F, 199, 209
1, F, 209, 219
1, F, 219, 229
1, F, 229, 239
1, F, 239, 249
1, B, 284, 297
1, W, 297, 304
1, B, 313, 326
1, W, 326, 333
1, B, 340, 353
1, W, 353, 360
1, B, 360, 373
1, W, 373, 380
1, B, 380, 393
1, B, 393, 406
1, W, 406, 413
1, W, 413, 420
1, B, 423, 436
1, W, 436, 443
1, B, 449, 462
1, B, 462, 475
1, W, 475, 482
1, W, 482, 489
1, B, 491, 504
1, W, 504, 511
1, B, 511, 524
1, W, 524, 531
1, B, 531, 544
1, W, 544, 551
1, B, 555, 568
1, W, 568, 575
1, B, 575, 588
1, W, 588, 595
1, B, 600, 613
1, W, 613, 620
1, B, 626, 639
1, W, 639, 646
1, B, 652, 665
1, W, 665, 672
1, B, 672, 685
1, W, 685, 692
1, B, 692, 705
1, W, 705, 712
1, B, 716, 729
1, W, 729, 736
1, B, 736, 749
1, W, 749, 756
1, B, 761, 774
1, W, 774, 781
1, B, 781, 794
1, W, 794, 801
1, B, 802, 815
1, W, 815, 822
2, F, 19, 29
2, F, 29, 39
2, F, 39, 49
2, F, 49, 59
2, F, 59, 69
2, F, 69, 79
2, F, 79, 89
2, F, 89, 99
2, F, 99, 109
2, F, 109, 119
2, F, 119, 129
2, F, 129, 139
2, F, 139, 149
2, F, 149, 159
2, F, 159, 169
2, F, 169, 179
2, F, 179, 189
2, F, 189, 199
2, F, 199, 209
2, F, 209, 219
2, F, 219, 229
2, F, 229, 239
2, F, 239, 249
2, F, 249, 259
